id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,Location
10803,Rental unit in Brunswick East · ★4.49 · 1 bedroom · 1 bed · 1 shared bath,38901,Lindsay,,Moreland,-37.76606,144.97951,Private room,44,7,171,2023-05-29,1.35,1,213,25,,Melbourne
12936,Rental unit in St Kilda · ★4.68 · 1 bedroom · 1 bed · 1 bath,50121,The A2C Team,,Port Phillip,-37.85999,144.97662,Entire home/apt,95,3,42,2020-03-15,0.27,10,0,0,,Melbourne
41836,Home in Reservoir · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,182833,Diana,,Darebin,-37.69729,145.00082,Private room,40,7,159,2018-08-22,1.04,2,0,0,,Melbourne
43429,Rental unit in Oakleigh East · ★4.87 · 1 bedroom · 1 bed · 1 bath,189684,Allan,,Monash,-37.8996,145.11447,Entire home/apt,118,2,245,2023-05-26,1.61,3,307,20,,Melbourne
38271,Rental unit in Berwick · ★4.86 · 3 bedrooms · 3 beds · 1 bath,164193,Daryl & Dee,,Casey,-38.05725,145.33936,Entire home/apt,117,1,220,2023-04-02,1.44,1,332,35,,Melbourne
51592,Loft in Melbourne · ★4.92 · 1 bedroom · 2 beds · 1.5 baths,190879,Michelle,,Melbourne,-37.81266,144.96313,Entire home/apt,305,2,408,2023-05-21,2.73,1,171,64,,Melbourne
44699,Condo in South Melbourne · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,189245,Christine,,Port Phillip,-37.83155713210426,144.97064430769746,Private room,88,1,53,2023-06-01,0.34,1,257,8,,Melbourne
66754,Rental unit in Richmond · ★4.61 · 1 bedroom · 1 bed · 1 bath,50121,The A2C Team,,Yarra,-37.82127,144.99408,Entire home/apt,94,3,70,2020-03-14,0.47,10,0,0,,Melbourne
69421,Rental unit in Clifton Hill · 1 bedroom · 2 beds · 1 bath,347754,Wendy,,Yarra,-37.78975,145.00469,Entire home/apt,180,2,1,2016-01-10,0.01,1,83,0,,Melbourne
74324,Townhouse in Fitzroy · ★4.81 · 2 bedrooms · 2 beds · 1 bath,390761,Matt,,Yarra,-37.80415,144.97803,Entire home/apt,299,60,70,2022-03-17,0.71,1,337,0,,Melbourne
67211,Rental unit in Kew · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,326880,Kate,,Boroondara,-37.80347,145.03583,Private room,50,2,217,2023-05-27,1.45,1,298,27,,Melbourne
78143,Townhouse in Prahran · ★4.78 · 2 bedrooms · 2 beds · 1 private bath,419767,Julie,,Stonnington,-37.85162,144.98943,Private room,96,2,213,2023-05-25,1.46,1,349,47,,Melbourne
690762,Home in Dandenong · 1 bedroom · 3 beds · 3 baths,3529788,Thomas,,Greater Dandenong,-37.97413,145.21955,Private room,80,1,1,2014-03-01,0.01,1,0,0,,Melbourne
80986,Rental unit in Richmond · ★4.43 · 1 bedroom · 1 bed · 1 bath,50121,The A2C Team,,Yarra,-37.81541,145.00157,Entire home/apt,84,3,80,2020-03-24,0.56,10,0,0,,Melbourne
86369,Rental unit in Saint Kilda East · ★5.0 · 1 bedroom · 1 bed · 1 bath,246509,Fiona,,Glen Eira,-37.87142,145.00785,Entire home/apt,235,21,14,2022-12-17,0.21,1,172,2,,Melbourne
692694,Rental unit in Windsor · ★4.48 · 1 bedroom · 1 bed · 1 bath,3542892,Saskia,,Stonnington,-37.8568,145.00065,Entire home/apt,190,4,84,2023-04-03,0.65,1,0,9,,Melbourne
712261,Rental unit in Balaclava · ★4.80 · 1 bedroom · 1 bed · 1 bath,738640,Chelle,,Port Phillip,-37.86928,144.99792,Entire home/apt,95,5,22,2020-12-21,0.17,1,0,0,,Melbourne
103952,Rental unit in South Melbourne · ★4.91 · 1 bedroom · 1 bed · 1 bath,541584,Felicity,,Port Phillip,-37.83095169067383,144.96913146972656,Entire home/apt,200,14,11,2022-10-01,0.08,1,365,2,,Melbourne
739896,Rental unit in Brunswick East · ★4.50 · 2 bedrooms · 2 beds · 2 baths,3871035,Phil,,Moreland,-37.77056,144.97274,Entire home/apt,300,2,3,2014-01-03,0.02,1,0,0,,Melbourne
108032,Rental unit in Melbourne · ★4.90 · 1 bedroom · 1 bed · 1 bath,559227,Malcolm,,Melbourne,-37.81595,144.96606,Entire home/apt,175,2,294,2023-04-03,2.01,1,245,22,,Melbourne
754134,Rental unit in Melbourne · ★4.63 · 1 bedroom · 3 beds · 1 bath,3570625,Kim,,Melbourne,-37.8167,144.96608,Entire home/apt,167,4,106,2023-04-11,0.84,2,89,13,,Melbourne
120487,Guesthouse in Parkdale · ★4.84 · 1 bedroom · 2 beds · 1 bath,606393,Barbara,,Kingston,-37.99031,145.07744,Entire home/apt,125,4,95,2023-05-01,0.67,2,201,8,,Melbourne
762695,Rental unit in Richmond · ★4.65 · 1 bedroom · 1 bed · 1 bath,50121,The A2C Team,,Yarra,-37.81552,145.00116,Entire home/apt,99,3,78,2020-03-07,0.70,10,0,0,,Melbourne
133617,Condo in Port Melbourne · ★4.81 · 1 bedroom · 2 beds · 1 private bath,646383,Hannah,,Port Phillip,-37.84298,144.94148,Private room,113,3,32,2023-04-04,0.23,1,89,14,,Melbourne
157427,Guest suite in Belgrave · ★4.91 · 1 bedroom · 1 bed · 1 bath,717024,Margaret,,Yarra Ranges,-37.90605,145.35069,Entire home/apt,160,1,57,2023-05-19,0.40,2,283,8,,Melbourne
768096,Rental unit in South Yarra · ★4.80 · 2 bedrooms · 3 beds · 2 baths,3506639,David,,Melbourne,-37.83368,144.9843,Entire home/apt,135,20,86,2019-12-14,0.67,2,0,0,,Melbourne
161033,Farm stay in Chum Creek · ★4.79 · 1 bedroom · 1 bed · 1 bath,770883,Karen,,Yarra Ranges,-37.63282,145.49766,Entire home/apt,110,2,281,2023-06-01,1.96,1,162,23,,Melbourne
780196,Home in Altona · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,117431,Lorraine,,Hobsons Bay,-37.87135,144.81258,Private room,48,1,140,2022-03-17,1.66,2,365,0,,Melbourne
163077,Rental unit in Elwood · ★4.68 · 1 bedroom · 1 bed · 1 bath,50121,The A2C Team,,Port Phillip,-37.8786,144.9913,Entire home/apt,89,3,59,2020-03-29,0.42,10,0,0,,Melbourne
173426,Home in Melbourne · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,804527,Tania,,Darebin,-37.76434,144.98624,Private room,71,1,22,2023-01-16,0.15,1,0,4,,Melbourne
780441,Rental unit in Carlton · ★4.62 · 1 bedroom · 1 bed · 1 bath,3377890,Bernadette,,Melbourne,-37.8068,144.96943,Entire home/apt,90,28,71,2023-05-01,0.56,2,305,4,,Melbourne
189293,Home in Reservoir · 1 bedroom · 1 bed · 1 shared bath,182833,Diana,,Darebin,-37.69879,145.00193,Private room,35,2,1,2017-05-07,0.01,2,0,0,,Melbourne
210568,Home in Caulfield North · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,1038237,Ian,,Glen Eira,-37.86717,145.02877,Private room,67,3,25,2023-05-11,0.18,2,0,3,,Melbourne
784043,Home in Viewbank · 4 bedrooms · 4 beds · 2 baths,4133993,Kim,,Banyule,-37.73071,145.08995,Entire home/apt,500,5,1,2018-05-05,0.02,4,0,0,,Melbourne
214565,Home in Montmorency · 1 bedroom · 1 bed · 1 shared bath,1107678,Helen,,Banyule,-37.7137,145.1238,Private room,40,1,0,,,1,0,0,,Melbourne
785116,Home in Aspendale · 1 bedroom · 1 bed · 1 bath,3579354,Kelly,,Kingston,-38.02886,145.10602,Private room,150,1,0,,,1,365,0,,Melbourne
229430,Home in Melbourne  · ★4.86 · 1 bedroom · 1 bed · 1 bath,1198300,Daniela,,Boroondara,-37.8317,145.04922,Private room,49,2,23,2015-04-25,0.16,1,0,0,,Melbourne
792570,Rental unit in Collingwood · ★4.50 · 2 bedrooms · 2 beds · 1 bath,690940,Gerard,,Yarra,-37.80886,144.98457,Entire home/apt,150,3,6,2017-01-19,0.05,1,0,0,,Melbourne
230790,Bed and breakfast in Belgrave · ★4.81 · 5 bedrooms · 11 beds · 6 baths,1197236,Clarelee,,Yarra Ranges,-37.90514,145.35261,Entire home/apt,564,2,97,2023-04-25,0.91,2,337,14,,Melbourne
806245,Townhouse in Seddon · ★4.83 · 2 bedrooms · 4 beds · 1 bath,2792025,Jo,,Maribyrnong,-37.80257,144.89593,Entire home/apt,165,2,331,2023-05-21,2.59,1,336,40,,Melbourne
817054,Rental unit in South Yarra · ★4.37 · 2 bedrooms · 3 beds · 1 bath,3721646,Alex,,Stonnington,-37.83649,144.99393,Entire home/apt,133,21,34,2017-10-28,0.27,42,157,0,,Melbourne
232812,Condo in Parkville · ★4.17 · 2 bedrooms · 2 beds · 2 baths,950667,Rosemary,,Melbourne,-37.78398,144.9574,Entire home/apt,190,2,8,2018-02-28,0.06,1,0,0,,Melbourne
835730,Bungalow in Brunswick · ★4.78 · 2 bedrooms · 2 beds · 1 bath,971810,Sarah & Mike,,Moreland,-37.75581,144.96868,Entire home/apt,130,4,248,2023-05-22,1.95,1,76,30,,Melbourne
235701,Rental unit in Melbourne · ★4.86 · 1 bedroom · 1 bed · 1 bath,1184705,Alastair,,Port Phillip,-37.843502044677734,144.97598266601562,Entire home/apt,89,3,46,2023-06-04,0.32,1,47,25,,Melbourne
844381,Rental unit in St Kilda · ★4.71 · 1 bedroom · 1 bed · 1 bath,4408022,Kirk & Sons,,Port Phillip,-37.86645,144.982,Entire home/apt,100,5,24,2023-04-12,0.19,1,15,13,,Melbourne
240410,Rental unit in North Melbourne · ★4.83 · 1 bedroom · 1 bed · 1 bath,1260586,Neil,,Melbourne,-37.80455,144.95113,Entire home/apt,150,2,125,2023-06-01,0.95,1,321,31,,Melbourne
847063,Home in Alphington · ★4.70 · 3 bedrooms · 4 beds · 2 baths,2591026,Melissa,,Yarra,-37.783672,145.024658,Entire home/apt,493,28,10,2017-07-10,0.08,1,358,0,,Melbourne
244952,Rental unit in Fitzroy · ★4.70 · 1 bedroom · 1 bed · 1 bath,287730,Rebecca,,Yarra,-37.80428,144.97916,Entire home/apt,112,5,325,2023-05-23,2.30,1,237,30,,Melbourne
853643,Home in Burnley · ★4.76 · 2 bedrooms · 2 beds · 1 bath,4257468,Carolyn,,Yarra,-37.82782,145.00536,Entire home/apt,286,10,53,2021-02-19,0.47,1,0,0,,Melbourne
865195,Guesthouse in Parkdale · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,606393,Barbara,,Kingston,-37.99031,145.07744,Entire home/apt,69,4,79,2021-01-06,0.63,2,126,0,,Melbourne
247140,Rental unit in Melbourne · ★4.87 · 2 bedrooms · 2 beds · 2 baths,1296115,Fiona,,Melbourne,-37.81663513183594,144.97752380371094,Entire home/apt,250,3,119,2023-05-08,0.85,1,291,31,,Melbourne
248235,Home in Caulfield North · ★4.87 · 5 bedrooms · 5 beds · 3 baths,1300846,Ayelet,,Glen Eira,-37.86543,145.01735,Entire home/apt,750,7,17,2023-04-16,0.13,1,172,3,,Melbourne
867464,Tiny home in Seddon · ★4.91 · 1 bedroom · 1 bed · 1 bath,4542615,Darren & Bruce,,Maribyrnong,-37.80584,144.8983,Entire home/apt,99,2,347,2023-05-23,2.79,2,161,41,,Melbourne
251354,Home in Armadale · ★4.90 · 1 bedroom · 1 bed · 1 bath,1318256,Elana,,Stonnington,-37.85925,145.02346,Entire home/apt,857,1,10,2022-07-15,0.07,1,89,1,,Melbourne
870859,Home in Blackburn South · ★4.0 · 1 bedroom · 1 bed · 2.5 shared baths,4590285,Yvonne,,Whitehorse,-37.84767,145.15171,Private room,53,1,3,2023-01-31,0.05,2,348,2,,Melbourne
251965,Home in Elwood · 2 bedrooms · 2 beds · 2 baths,725136,Nathan,,Port Phillip,-37.87833,144.98824,Entire home/apt,270,1,0,,,1,0,0,,Melbourne
875444,Rental unit in South Melbourne · ★4.62 · 1 bedroom · 1 bed · 1 bath,185444680,Natalia,,Port Phillip,-37.83673,144.96811,Entire home/apt,98,3,226,2023-05-23,1.80,12,169,28,,Melbourne
875913,Rental unit in Melbourne · ★4.74 · 1 bedroom · 1 bed · 1 bath,50121,The A2C Team,,Yarra,-37.82123,144.99422,Entire home/apt,89,3,78,2020-03-15,0.63,10,0,0,,Melbourne
256186,Rental unit in Collingwood · ★4.72 · 2 bedrooms · 5 beds · 1 bath,1344893,Hoang And Michael,,Yarra,-37.80237,144.9835,Entire home/apt,112,6,204,2023-05-07,1.47,2,235,23,,Melbourne
881242,Home in Fairfield · ★4.65 · 3 bedrooms · 4 beds · 1 bath,2262538,Emma,,Darebin,-37.77562,145.021,Entire home/apt,159,21,17,2023-04-01,0.15,1,288,2,,Melbourne
263871,Rental unit in Melbourne · ★4.92 · 1 bedroom · 1 bed · 1 bath,1384456,Eliisa,,Melbourne,-37.8169,144.96057,Entire home/apt,131,28,49,2023-04-30,0.39,1,179,4,,Melbourne
268620,Home in Caroline Springs · 1 bedroom,1407948,Richard,,Melton,-37.73994,144.73881,Private room,72,1,0,,,1,365,0,,Melbourne
884136,Condo in Fitzroy · ★4.95 · 2 bedrooms · 2 beds · 2 baths,4672926,Jane,,Yarra,-37.79766038687084,144.98191291203054,Entire home/apt,287,3,21,2023-06-05,0.17,1,133,15,,Melbourne
268849,Rental unit in South Yarra · ★4.86 · 1 bedroom · 1 bed · 1 bath,1408673,Little Journey,,Stonnington,-37.83663,144.99344,Entire home/apt,170,1,634,2023-05-28,4.54,1,66,35,,Melbourne
887320,Home in Melbourne · ★4.90 · 1 bedroom · 2 beds · 1.5 shared baths,210716,Theresa,,Brimbank,-37.7199,144.85913,Private room,89,1,52,2022-12-29,0.43,2,338,4,,Melbourne
280698,Rental unit in Elwood · ★4.77 · 2 bedrooms · 2 beds · 1.5 baths,50121,The A2C Team,,Port Phillip,-37.87322,144.98937,Entire home/apt,169,3,62,2020-01-02,0.54,10,0,0,,Melbourne
887782,Rental unit in Blackburn South · ★4.71 · 1 bedroom · 1 bed · 2.5 shared baths,4590285,Yvonne,,Whitehorse,-37.84842,145.1534,Private room,48,1,7,2023-04-17,0.08,2,365,5,,Melbourne
284210,Rental unit in Melbourne · ★4.85 · 1 bedroom · 1 bed · 1 bath,1480426,Kate,,Yarra,-37.79951,144.97948,Entire home/apt,245,2,34,2020-03-15,0.31,1,0,0,,Melbourne
890726,Rental unit in St Kilda · ★4.83 · 1 bedroom · 1 bed · 1 bath,2423998,Kristina,,Port Phillip,-37.86166,144.97457,Entire home/apt,110,3,287,2023-05-05,2.29,1,303,45,,Melbourne
297350,Home in Derrimut · ★4.76 · 1 bedroom · 5 beds · 1.5 shared baths,1533260,Ryan,,Brimbank,-37.78374,144.75729,Private room,47,1,303,2023-04-28,2.19,8,322,10,,Melbourne
309093,Rental unit in Richmond · ★4.92 · 3 bedrooms · 3 beds · 2.5 baths,1349266,Adam + Caro,,Yarra,-37.81967,144.99957,Entire home/apt,400,2,24,2020-02-02,0.44,1,0,0,,Melbourne
892787,Rental unit in East Melbourne · ★4.66 · 1 bedroom · 2 beds · 1 bath,1612516,Haydn,,Melbourne,-37.8141,144.98554,Entire home/apt,115,3,51,2020-03-26,0.42,5,0,0,,Melbourne
310594,Tiny home in Abbotsford · ★4.90 · 1 bedroom · 1 bed · 1 bath,1597828,Bridget,,Yarra,-37.80614,144.99488,Entire home/apt,170,2,216,2023-04-17,1.56,1,0,22,,Melbourne
900706,Home in Altona Meadows · ★3.50 · 1 bedroom · 2 beds · 1 shared bath,4810945,Robert,,Hobsons Bay,-37.86389,144.77731,Private room,55,7,8,2023-04-26,0.07,3,355,1,,Melbourne
313648,Rental unit in East Melbourne · ★4.70 · 1 bedroom · 1 bed · 1 bath,1612516,Haydn,,Melbourne,-37.81362,144.98665,Entire home/apt,125,7,61,2022-05-09,0.45,5,0,0,,Melbourne
900838,Loft in Richmond · ★4.88 · 1 bedroom · 1 bed · 1 bath,4812182,Jo,,Yarra,-37.82286,144.99065,Entire home/apt,232,803,141,2017-07-30,1.13,1,0,0,,Melbourne
905969,Home in Fitzroy · ★4.92 · 2 bedrooms · 4 beds · 1.5 baths,4848120,Katrina,,Yarra,-37.80535,144.97934,Entire home/apt,235,2,166,2023-06-04,1.44,4,199,47,,Melbourne
315513,Home in Derrimut · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,1533260,Ryan,,Brimbank,-37.78374,144.75728,Private room,50,1,107,2023-05-12,0.77,8,345,6,,Melbourne
317239,Home in South Kingsville · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,1628602,Jacqueline,,Hobsons Bay,-37.82964,144.87163,Private room,95,2,6,2023-02-27,0.80,1,361,6,,Melbourne
911079,Home in Prahran · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,4910818,Leigh,,Stonnington,-37.84777,144.9991,Private room,110,1,20,2022-04-20,0.18,1,0,0,,Melbourne
911167,Home in Rowville · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,4889343,Zoltan And Beata,,Knox,-37.93379,145.2414,Private room,60,1,121,2023-04-15,0.97,2,0,5,,Melbourne
323280,Home in Armadale · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,1608157,Fay,,Stonnington,-37.85996,145.02119,Private room,80,1,50,2023-04-01,0.37,3,365,3,,Melbourne
920179,Cottage in Olinda · ★4.88 · 1 bedroom · 1 bed · 1 bath,4944974,Mr Brett,,Yarra Ranges,-37.85131,145.36311,Entire home/apt,219,2,40,2023-02-04,0.33,7,341,4,,Melbourne
381690,Rental unit in St Kilda East · ★4.58 · 2 bedrooms · 2 beds · 1 bath,1914257,Shelly,,Port Phillip,-37.86226,144.99778,Entire home/apt,98,20,45,2023-04-19,0.35,1,149,2,,Melbourne
921611,Rental unit in Melbourne · ★4.74 · 1 bedroom · 1 bed · 1 bath,3570625,Kim,,Melbourne,-37.81583,144.96628,Entire home/apt,217,7,154,2023-04-05,1.23,2,94,17,,Melbourne
394600,Rental unit in Brunswick · ★4.81 · 1 bedroom · 1 bed · 1 bath,485320,Julie,,Moreland,-37.76925,144.95275,Entire home/apt,122,2,297,2023-05-23,2.19,1,113,24,,Melbourne
926682,Rental unit in Melbourne · ★4.84 · 1 bedroom · 1 bed · 1 bath,4986236,John,,Melbourne,-37.81021,144.96405,Entire home/apt,500,18,201,2023-05-17,1.73,3,310,7,,Melbourne
419490,Rental unit in Flemington · ★5.0 · 2 bedrooms · 3 beds · 1 bath,2068905,Victoria,,Moonee Valley,-37.7853,144.9271,Entire home/apt,150,7,3,2016-07-30,0.02,1,0,0,,Melbourne
941483,Home in Healesville · ★4.81 · 2 bedrooms · 2 beds · 2 baths,5090386,Janine,,Yarra Ranges,-37.65658,145.52769,Entire home/apt,271,1,162,2023-06-02,1.52,1,353,58,,Melbourne
438849,Home in Hawthorn East · ★4.25 · 3 bedrooms · 2 beds · 2 baths,2180044,Ian,,Boroondara,-37.82334,145.05813,Entire home/apt,200,10,4,2017-12-30,0.03,1,0,0,,Melbourne
954106,Cottage in Ringwood North · ★4.89 · 1 bedroom · 1 bed · 1 bath,5181787,Judy,,Maroondah,-37.79804,145.22272,Entire home/apt,92,7,184,2023-05-28,1.55,1,260,11,,Melbourne
964548,Rental unit in Melbourne · ★4.35 · 2 bedrooms · 5 beds · 1 bath,3721646,Alex,,Port Phillip,-37.83618,144.9738,Entire home/apt,153,21,81,2018-03-04,0.65,42,66,0,,Melbourne
438899,Loft in South Melbourne · ★4.75 · 2 bedrooms · 4 beds · 1 bath,1777499,Belinda,,Port Phillip,-37.835,144.96252,Entire home/apt,300,2,208,2023-03-25,1.60,1,138,2,,Melbourne
964968,Rental unit in Prahran · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,4731740,Eugénie,,Stonnington,-37.84875,145.00185,Private room,70,1,92,2023-05-31,0.86,1,70,40,,Melbourne
453940,Home in Balwyn North · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,2255480,Jessica,,Boroondara,-37.79318,145.0789,Private room,50,1,21,2023-05-07,0.48,7,0,10,,Melbourne
456950,Rental unit in Melbourne · ★4.67 · 1 bedroom · 1 bed · 1 bath,2271938,Harry,,Port Phillip,-37.85487,144.98223,Entire home/apt,1000,2,3,2016-02-15,0.03,1,365,0,,Melbourne
966901,Home in Kew · ★4.89 · 1 bedroom · 1 bed · 1 bath,932976,Jayne,,Boroondara,-37.80705,145.03611,Entire home/apt,174,4,80,2023-03-05,0.65,3,226,2,,Melbourne
978562,Home in Derrimut · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,1533260,Ryan,,Brimbank,-37.78374,144.75728,Private room,50,1,160,2023-05-19,1.34,8,345,19,,Melbourne
464528,Rental unit in Port Melbourne · ★4.55 · 2 bedrooms · 3 beds · 2 baths,760849,Boutique Stays Accommodation Group,,Port Phillip,-37.84318,144.94016,Entire home/apt,470,3,11,2022-10-26,0.12,76,308,4,,Melbourne
982577,Rental unit in Toorak · ★4.56 · 1 bedroom · 1 bed · 1 bath,3705064,Ardhene,,Stonnington,-37.84213,145.01142,Entire home/apt,77,14,49,2022-10-13,0.41,1,322,3,,Melbourne
464612,Home in Point Cook · ★4.73 · 4 bedrooms · 3 beds · 1 private bath,2309055,KC And Serena,,Wyndham,-37.90042,144.72496,Private room,72,4,68,2022-12-28,0.51,2,349,3,,Melbourne
984021,Rental unit in East Melbourne · ★4.67 · 1 bedroom · 1 bed · 1 bath,1612516,Haydn,,Melbourne,-37.8136,144.98676,Entire home/apt,125,7,42,2022-08-20,0.36,5,0,4,,Melbourne
466494,Home in Richmond · ★4.33 · 3 bedrooms · 4 beds · 2 baths,760849,Boutique Stays Accommodation Group,,Yarra,-37.81788,145.00865,Entire home/apt,701,5,10,2023-01-17,0.11,76,338,2,,Melbourne
985656,Home in Caulfield North · ★4.67 · 1 bedroom · 2 beds · 2 baths,1038237,Ian,,Glen Eira,-37.86699,145.02729,Private room,61,2,24,2023-01-18,0.21,2,35,4,,Melbourne
986403,Rental unit in St Kilda West · ★4.94 · 1 bedroom · 1 bed · 1 private bath,3004635,Dorothy,,Port Phillip,-37.85683,144.96707,Private room,124,3,158,2023-05-23,1.28,2,302,20,,Melbourne
466732,Rental unit in Elwood · ★4.80 · 1 bedroom · 1 bed · 1 bath,760849,Boutique Stays Accommodation Group,,Port Phillip,-37.88759,144.98651,Entire home/apt,364,3,5,2022-07-10,0.09,76,302,1,,Melbourne
479281,Home in Brighton · ★4.57 · 2 bedrooms · 3 beds · 2 baths,760849,Boutique Stays Accommodation Group,,Bayside,-37.90925,144.98976,Entire home/apt,410,5,7,2023-04-05,0.10,76,322,1,,Melbourne
479333,Home in Clifton Hill · ★4.40 · 2 bedrooms · 2 beds · 1 bath,760849,Boutique Stays Accommodation Group,,Yarra,-37.78773,145.00169,Entire home/apt,476,3,26,2023-05-30,0.26,76,364,8,,Melbourne
990795,Bed and breakfast in Carlton · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,5441565,IanJ,,Melbourne,-37.8017,144.96707,Private room,145,3,35,2023-06-04,0.30,1,363,11,,Melbourne
479472,Townhouse in Sandringham · ★4.60 · 2 bedrooms · 3 beds · 1.5 baths,760849,Boutique Stays Accommodation Group,,Bayside,-37.95301,145.01149,Entire home/apt,433,3,10,2022-12-02,0.10,76,0,1,,Melbourne
479736,Rental unit in East St. Kilda · ★4.68 · 2 bedrooms · 2 beds · 1 bath,223256,Barbara,,Port Phillip,-37.87032,144.99627,Entire home/apt,197,1,73,2023-01-22,0.58,1,90,1,,Melbourne
997517,Nature lodge in Langwarrin South · ★4.50 · 6 bedrooms · 13 beds · 3.5 baths,5247469,Sally,,Frankston,-38.18977,145.2091,Private room,2100,2,19,2022-01-08,0.16,4,362,0,,Melbourne
999067,Guesthouse in Richmond · ★4.88 · 1 bedroom · 1 bed · 1 bath,5491435,Ione,,Yarra,-37.8203,144.99016,Entire home/apt,132,2,751,2023-05-21,6.05,2,72,38,,Melbourne
483719,Guest suite in Rosanna · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,9082,Dennis,,Banyule,-37.74209,145.06541,Private room,80,10,27,2019-12-26,0.21,3,175,0,,Melbourne
999305,Townhouse in Clayton · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5492859,Henry,,Monash,-37.91952,145.13111,Private room,65,2,7,2023-02-03,0.06,6,279,2,,Melbourne
484148,Home in Point Cook · ★4.79 · 1 bedroom · 1 bed · 1 private bath,2309055,KC And Serena,,Wyndham,-37.89963,144.72637,Private room,72,4,26,2023-05-27,0.19,2,356,1,,Melbourne
492022,Townhouse in Sandringham · ★4.56 · 3 bedrooms · 4 beds · 1 bath,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,467,3,18,2023-04-25,0.31,76,48,6,,Melbourne
492071,Townhouse in Sandringham · ★4.31 · 3 bedrooms · 5 beds · 2 baths,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,522,3,13,2023-04-07,0.13,76,45,2,,Melbourne
1001738,Rental unit in St Kilda · ★4.64 · 1 bedroom · 1 bed · 1 bath,1797085,Martin,,Port Phillip,-37.86811,144.98132,Entire home/apt,120,21,116,2017-06-20,0.97,2,0,0,,Melbourne
506491,Townhouse in Blackburn South · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,2496901,Maureen,,Whitehorse,-37.8433,145.13555,Private room,90,2,92,2023-03-31,0.70,1,298,4,,Melbourne
1002094,Rental unit in Melbourne · ★4.86 · 1 bedroom · 1 bed · 1 bath,1764883,Jacqui And David,,Melbourne,-37.81011,144.97036,Entire home/apt,210,4,125,2023-04-04,1.02,1,349,12,,Melbourne
1012462,Rental unit in Melbourne · ★4.89 · 3 bedrooms · 3 beds · 1 bath,5570306,Kirstin,,Melbourne,-37.81676,144.96296,Entire home/apt,225,14,9,2020-02-02,0.07,3,0,0,,Melbourne
1054730,Home in Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5808523,Sally,,Bayside,-37.915906005213074,145.00299532410244,Private room,95,7,12,2023-04-07,0.11,1,362,1,,Melbourne
508586,Home in Balwyn North · ★4.44 · 1 bedroom · 1 bed · 1 private bath,2255480,Jessica,,Boroondara,-37.79349,145.0808,Private room,60,1,25,2023-03-31,0.48,7,310,13,,Melbourne
508590,Home in Balwyn North · ★4.63 · 1 bedroom,2255480,Jessica,,Boroondara,-37.7937,145.07935,Private room,40,1,16,2022-07-17,0.25,7,279,5,,Melbourne
1057401,Rental unit in Mordialloc · ★4.79 · 1 bedroom · 1 bed · 1 bath,5824112,Fiona,,Kingston,-37.99592,145.0959,Entire home/apt,85,7,68,2023-05-06,0.57,1,263,8,,Melbourne
508594,Home in Balwyn North · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,2255480,Jessica,,Boroondara,-37.79352,145.0794,Private room,50,1,14,2023-01-26,0.24,7,310,3,,Melbourne
509326,Home in Thomastown · 1 bedroom,2509807,Rob,,Whittlesea,-37.68273,145.02837,Private room,114,1,0,,,1,365,0,,Melbourne
1061196,Bungalow in Fitzroy · ★4.91 · 2 bedrooms · 2 beds · 1 bath,1701103,Joanne,,Yarra,-37.80087,144.98193,Entire home/apt,328,3,98,2023-04-10,0.81,1,27,16,,Melbourne
1061439,Rental unit in North Melbourne · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,5843865,Dianne,,Melbourne,-37.79784,144.9455,Private room,79,14,71,2023-04-29,0.58,2,143,4,,Melbourne
529347,Guesthouse in Elwood · ★4.77 · 1 bedroom · 2 beds · 1 bath,2601127,Alyce,,Port Phillip,-37.87686,144.97723,Entire home/apt,184,2,130,2023-01-02,1.31,3,332,18,,Melbourne
